LIP_Ids,LIP_names,lat_545,lat_540,lat_535,lat_530,lat_525,lat_520,lat_515,lat_510,lat_505,lat_500,lat_495,lat_490,lat_485,lat_480,lat_475,lat_470,lat_465,lat_460,lat_455,lat_450,lat_445,lat_440,lat_435,lat_430,lat_425,lat_420,lat_415,lat_410,lat_405,lat_400,lat_395,lat_390,lat_385,lat_380,lat_375,lat_370,lat_365,lat_360,lat_355,lat_350,lat_345,lat_340,lat_335,lat_330,lat_325,lat_320,lat_315,lat_310,lat_305,lat_300,lat_295,lat_290,lat_285,lat_280,lat_275,lat_270,lat_265,lat_260,lat_255,lat_250,lat_245,lat_240,lat_235,lat_230,lat_225,lat_220,lat_215,lat_210,lat_205,lat_200,lat_195,lat_190,lat_185,lat_180,lat_175,lat_170,lat_165,lat_160,lat_155,lat_150,lat_145,lat_140,lat_135,lat_130,lat_125,lat_120,lat_115,lat_110,lat_105,lat_100,lat_95,lat_90,lat_85,lat_80,lat_75,lat_70,lat_65,lat_60,lat_55,lat_50,lat_45,lat_40,lat_35,lat_30,lat_25,lat_20,lat_15,lat_10,lat_5,lat_0
GPlates-06196951-2550-44bb-97a1-8a53075027ed,Ferrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.823868479595504,-63.08936109114597,-66.32426168425138,-66.10627780371038,-65.87557596832588,-68.79004125116086,-71.4131588793162,-73.5547080725241,-74.60771065063598,-76.02114298112015,-77.5539091235251,-78.75227101414205,-79.77728136951986,-81.2600408871994,-82.46975308237013,-86.05776055835084,-88.73981316573237,-88.73565903983699,-87.97184630910652,-84.85710107784955,-82.84902770263203,-81.39084367879434,-80.2492946486763,-80.10779711734719,-79.58162417213163,-79.59078977040238,-79.08545077061466,-80.19271104266409,-81.14345304763354,-81.62864199420224,-82.09300076529759,-82.22282740766164,-82.31927052260843,-83.16985615696053,-83.98203392672919,-84.98359971304389,-86.01332314188029
GPlates-c7b3fabd-ba43-4917-b255-a7d8aeb6b5ba,Columbia River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.316254863538134,44.08823507268093,43.86231951004485,43.53072663321901
GPlates-cbb9e652-6166-4dc0-a2af-8168fc55cfbe,Deccan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.70343310294671,-17.021131016192793,-9.907998529689221,-2.2356407731104215,3.5774004979180383,7.660645563610159,9.573867718927414,11.612283211371519,13.124754282455084,14.623044058202135,16.487098762309085,18.20913293676927,19.617818816103497,20.932844876355094
GPlates-11079588-a1d2-452f-a64d-57e6674384e1,NAIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.57623540133239,44.81048194251263,45.31537701489196,47.03991626041705,48.480547303221364,49.34029920811721,50.133143131147534,50.507033660918836,51.16394438808738,52.278214427294294,53.34373499576955,54.849810373213856,56.32817173952412
GPlates-f3aced56-ef10-47a6-964d-508cca51a1bf,Siberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.57379430549238,59.79041400505004,60.87357961858759,62.36712540457204,63.58618413323013,66.01498185896102,68.38612861063099,72.10804669348951,75.69158033501586,78.27936109672862,80.58141534250132,83.04337433237443,84.9215294815768,82.5832188294331,79.49468199250833,75.23220616639561,70.96336720083715,70.27614013918236,69.46788332049063,67.6597055203628,66.8568692484448,62.79760260344842,57.874923301548414,59.108238634104865,60.502147222535505,61.07958502065686,61.41414257839405,61.89432836313576,62.22705127082678,65.38219329090573,68.17212703638519,67.01306963334306,65.74805923457203,64.38206804745315,63.76892437874732,63.509819273105634,63.95046613354581,63.81886375561904,64.18111708758097,64.99999100376552,65.90919920566368,67.87114576623806,69.38261087166836,68.97186616910926,68.58919076223474,67.82769692437763,67.65729917694884,67.43627753672894,67.14503831048658,66.5283090088272,65.81361184877666
GPlates-833da51a-b52b-4fca-b12f-9bc76a29431e,Tarim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.35714215763758,35.71642092870873,35.84592739268008,39.00800953844823,42.15823199786894,43.98456329286004,45.7841592233407,45.34429158439679,44.90171039149028,46.93634531651627,48.95253780845884,51.555885934144,54.12146196041054,56.304775430815944,58.45369186781131,61.54150393343553,64.28780991607515,66.34118640592322,68.03135513244693,66.20761111432306,63.0936209443802,59.60033273213217,56.05359832640679,52.630752461683635,49.00732545367141,47.42828916171892,45.85528432434713,43.54659031690458,42.21572686866772,37.65252439752725,32.43331191530637,33.52202967086291,34.729506225354044,34.94897269219313,34.99892301047265,35.35891735461496,35.59953094174878,38.80598268725266,41.70310781370472,40.534675833561494,39.32276047911912,37.96571332654248,37.37949768135628,37.154563980357565,37.646677499606355,37.59940426539553,38.0445800832634,38.865013897199326,39.72899108374719,41.48588082648892,42.84304859351245,42.33939940687122,41.895507170888436,41.10963440396862,41.13088673567904,41.238098099827226,41.284256740366196,41.099744724225665,40.87146073750672
GPlates-ff8445b8-1771-4826-89b1-91f7b707175a,EQUAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.207814754939185,-6.180781620359319,-5.26599658967216,-5.57295638440028,-5.899016480725315,-8.116913327243415,-10.515684469214735,-11.540961385071599,-12.604771630830925,-13.494491183341518,-14.179267138981011,-14.611175986030913,-15.0115002827685,-15.550361413039791,-16.211263107677194,-16.461897850841755,-16.63178864053355,-15.763434961342979,-14.82136583551975,-13.99387915533882,-13.173330898612083,-12.535153720531932,-12.036478891462645,-10.991922473058825,-9.952750484049465,-8.462084376284555,-6.9793844021140785
GPlates-af531345-345f-4d97-aac8-bb6d9a907b36,Qiangtang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.9985187472753,-44.62498663857135,-34.678604092951616,-25.34204128935946,-17.53292259863394,-11.62715587271547,-6.263604982509719,-0.7718629088301393,4.4672448236035525,19.64790168956832,37.28532413509556,39.070703233497895,39.35290829431135,42.71720652285065,43.974757952686915,43.06849666576383,39.515834480167605,37.05451093031062,34.906978442319016,34.90723447549356,34.90748362185026,33.27829446671984,31.695922165603978,30.053631696039993,28.446905820065403,27.855294809549683,27.275670288438512,25.966927737059994,24.13621148045703,25.124461972522393,26.170865430283843,26.179951833132655,26.035246079343693,26.30073610964463,26.457151237188896,29.711820341847428,32.69086335743681,31.544153175598495,30.402877222319717,29.08338901797759,28.539978789406074,28.358741809992477,28.897521709472315,28.922585441526962,29.429209648126662,30.254751413319635,31.0954882548848,32.71706104042912,33.964257911403436,33.56508263734196,33.240937851523285,32.89877908766443,33.27445066082658,33.625679553213715,33.906051521085395,33.720675163068165,33.48598939752633
GPlates-4846dd2d-01d1-422c-a9d5-1e3f04ef6b7b,Panjal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.13274234569731,-43.67423071144914,-40.225878714168616,-37.28212656542086,-34.66745819416617,-34.45529680002363,-34.24480232504921,-32.19860287356155,-30.117405360874923,-27.381873101495017,-24.64691412597456,-22.111168861237946,-19.57021273198417,-16.869061995993746,-14.157542149466318,-12.127377418358261,-10.095409129579927,-11.047958618418155,-11.999771906641598,-14.265232903203263,-16.528760001669625,-19.821642462168327,-23.11565293749355,-23.224094701075984,-23.331591286886674,-27.298745250899653,-31.291543302281433,-36.26427498150956,-40.29593056853205,-39.98847742229871,-37.65244645710227,-32.47504628399741,-30.460667833873867,-29.071289557360554,-27.630078612758947,-24.135509687192272,-20.44501627764216,-18.453771708475486,-16.415146836624565,-11.647344846127613,-7.890471731614892,-3.2918264222445086,2.1783964778671794,6.638964401888406,13.625011737235024,21.013335608553444,26.730242672742904,29.109083960961655,31.096683075252663,31.27935898915946,31.523947209475384,31.971074431260945,33.02059506501906,33.77230696124729,34.4875213750147,34.431875966414694,34.353385407915155
GPlates-b4e54e3a-d1f0-4ee0-be44-278c4599feea,Caribbean-Colombian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.422190472435528,16.49386355345096,17.376641619786927,18.56464625168436,19.087902962506835,17.14023274834001,14.615773472328032,11.75431828030815,8.678605601789116,6.2987840866603255,5.0195702803010835,5.938027540486294,6.716417933053028,7.593086076887436,7.994304037281127,8.592066060051364,9.154478186105457,10.039445721476579,10.73409935928485
GPlates-4d492062-8ba0-40a9-bba9-84f8dff72457,Caribbean-Colombian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6870993524179116,5.656792062346703,7.684920720430732,9.751749102681988,11.293919472411197,11.95786762493279,12.074271503381832,11.984250229959027,11.603025623308294,12.681909641326776,12.188959927216196,12.806142752795989,13.460293078694772,14.241081987834784,14.747258261809066,15.520815427661816,16.25248877239515,17.36091544350342,18.423513157780445
GPlates-f6d3f3e0-2d3e-4b79-a096-82759e3ed844,Caribbean-Colombian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8491948524304207,3.8413644316000113,5.870980695610056,7.934477463593111,9.477423628784162,9.707791945219352,9.378241287208308,8.875689280480342,8.133414986607463,9.723428428395874,9.55882281770366,10.334375225349218,10.893975873075982,11.472268503119233,11.929929481334542,12.841961403413032,13.712988001553182,14.984445072987391,16.268760777474803
