FROMAGE,TOAGE,TYPE,RecID,PLATEID1,DESCR,Source,area
30.000000000000000,0.000000000000000,,36.000000000000000,686,Southwest Sumatra,CEED_2015,202002904271.786468505859375
14.900000000000000,0.000000000000000,,37.000000000000000,680,Halmahera,CEED_2015,517306590395.637268066406250
550.000000000000000,0.000000000000000,,38.000000000000000,712,Lake Victoria,CEED_2015,883887460442.980468750000000
45.000000000000000,0.000000000000000,,39.000000000000000,669,East Sulawesi,CEED_2015,164476329004.124755859375000
80.000000000000000,0.000000000000000,,40.000000000000000,668,West Sulawesi,CEED_2015,163043430069.918334960937500
40.000000000000000,0.000000000000000,,41.000000000000000,697,North Guinea Arc,CEED_2015,275475487739.239013671875000
78.000000000000000,0.000000000000000,,42.000000000000000,667,Southwest Sulawesi,CEED_2015,213909506737.673919677734375
43.000000000000000,0.000000000000000,,43.000000000000000,847,Bismarck Basin,CEED_2015,441648513211.621826171875000
40.000000000000000,0.000000000000000,,44.000000000000000,830,Solomon Islands,CEED_2015,141362471167.604919433593750
15.000000000000000,0.000000000000000,,45.000000000000000,670,Banggai-Sula,CEED_2015,75305312210.819229125976562
550.000000000000000,0.000000000000000,,46.000000000000000,801,Australia West,CEED_2015,9334825996004.322265625000000
20.000000000000000,0.000000000000000,,48.000000000000000,681,Buru Seram,CEED_2015,237793149999.400695800781250
10.000000000000000,0.000000000000000,,49.000000000000000,683,Wetar,CEED_2015,199976861725.102416992187500
25.000000000000000,0.000000000000000,,50.000000000000000,684,Timor,CEED_2015,143317269034.763793945312500
20.000000000000000,0.000000000000000,,51.000000000000000,651,Sumbaya-Flores,CEED_2015,216839138679.139678955078125
550.000000000000000,0.000000000000000,,52.000000000000000,202,Parana,CEED_2015,2012263453106.842041015625000
550.000000000000000,0.000000000000000,,53.000000000000000,291,Patagonia,CEED_2015,901832234575.205078125000000
320.000000000000000,0.000000000000000,,54.000000000000000,848,Australia East,CEED_2015,3266878716694.279785156250000
320.000000000000000,0.000000000000000,,55.000000000000000,850,Tasmania,CEED_2015,258745537949.062011718750000
550.000000000000000,0.000000000000000,,58.000000000000000,298,"Maurice Ewing Bank, Fakland Plateau",CEED_2015,243373533714.312103271484375
170.000000000000000,0.000000000000000,,59.000000000000000,296,Fakland Plateau,CEED_2015,179697546662.318572998046875
160.000000000000000,0.000000000000000,,60.000000000000000,288,Fakland Plate,CEED_2015,441965940957.921020507812500
1100.000000000000000,161.000000000000000,,61.000000000000000,288,West Fakland,CEED_2015,16970364066.733575820922852
1100.000000000000000,161.000000000000000,,62.000000000000000,289,East Fakland,CEED_2015,22600663182.498817443847656
250.000000000000000,0.000000000000000,,63.000000000000000,304,Iberia (young),CEED_2015,145382357062.390045166015625
200.000000000000000,0.000000000000000,CO,64.000000000000000,306,Corsica,CEED_2015,32391008648.759750366210938
200.000000000000000,0.000000000000000,,65.000000000000000,322,Calabria,CEED_2015,139941473010.847564697265625
0.000000000000000,0.000000000000000,,66.000000000000000,333,Greater Adria (Apennines_Dinarides_Hellenides),CEED_2015,438717978843.456298828125000
0.000000000000000,0.000000000000000,,67.000000000000000,346,Greece,CEED_2015,103223771452.659164428710938
0.000000000000000,0.000000000000000,,68.000000000000000,333,Greater Adria,CEED_2015,55825033482.671966552734375
320.000000000000000,0.000000000000000,,70.000000000000000,337,Tisa,CEED_2015,248105614024.975555419921875
400.000000000000000,0.000000000000000,,71.000000000000000,319,Mosesia,CEED_2015,199563527562.317901611328125
0.000000000000000,0.000000000000000,,72.000000000000000,347,Crete,CEED_2015,117807225187.653839111328125
83.000000000000000,0.000000000000000,,73.000000000000000,807,South New Zealand/Chatan Rise (Western Province),CEED_2015,210575773014.537384033203125
650.000000000000000,0.000000000000000,,74.000000000000000,397,Moldanumbia,CEED_2015,133099412884.612670898437500
650.000000000000000,0.000000000000000,,75.000000000000000,375,Saxothuringian,CEED_2015,136368024198.444458007812500
650.000000000000000,0.000000000000000,,76.000000000000000,374,Perunica,CEED_2015,68136373290.840400695800781
220.000000000000000,0.000000000000000,,79.000000000000000,302,Mid Norway Shelf Voring,CEED_2015,321366013168.214172363281250
300.000000000000000,0.000000000000000,,81.000000000000000,318,"Hatton Bank East, Rockall Plateau",CEED_2015,87794432759.400695800781250
15.000000000000000,0.000000000000000,,84.000000000000000,607,Burma Plate,CEED_2015,537125639824.674133300781250
65.000000000000000,0.000000000000000,,85.000000000000000,673,Northern Sumatra,CEED_2015,616952193742.971801757812500
80.000000000000000,0.000000000000000,,86.000000000000000,675,Sumba,CEED_2015,62299536366.650558471679688
550.000000000000000,0.000000000000000,,87.000000000000000,681,Buru Seram,CEED_2015,196529526074.438812255859375
300.000000000000000,0.000000000000000,,91.000000000000000,204,Chortis,CEED_2015,219077009214.419464111328125
100.000000000000000,0.000000000000000,,92.000000000000000,204,Chortis (young),CEED_2015,425486030774.166137695312500
550.000000000000000,0.000000000000000,,93.000000000000000,205,Yucatan,CEED_2015,327401554429.582275390625000
145.000000000000000,0.000000000000000,,94.000000000000000,205,Yucatan (young),CEED_2015,178201169234.737640380859375
145.000000000000000,0.000000000000000,,95.000000000000000,104,Mexico,CEED_2015,615937425073.121093750000000
80.000000000000000,0.000000000000000,,96.000000000000000,614,Kalimantan Burma Stable,CEED_2015,1021855853909.855957031250000
30.000000000000000,0.000000000000000,,97.000000000000000,614,Kalimantan,CEED_2015,98637402245.588317871093750
55.000000000000000,0.000000000000000,,98.000000000000000,614,Kalimantan,CEED_2015,177229734233.029663085937500
70.000000000000000,0.000000000000000,,99.000000000000000,617,South Malaysia,CEED_2015,990708706903.893676757812500
1100.000000000000000,0.000000000000000,,100.000000000000000,502,Sri Lanka,CEED_2015,82803719978.143753051757812
600.000000000000000,0.000000000000000,,104.000000000000000,806,North New Zealand,CEED_2015,500900117340.911743164062500
22.000000000000000,0.000000000000000,,110.000000000000000,835,Three Kings Ridge,CEED_2015,159592594925.729248046875000
80.000000000000000,0.000000000000000,,115.000000000000000,842,Loyalty Ridge,CEED_2015,81086470500.268356323242188
30.000000000000000,0.000000000000000,,121.000000000000000,827,New Hebrides (2000m),CEED_2015,184826582173.689056396484375
220.000000000000000,0.000000000000000,,125.000000000000000,101,North America Labrador Coast,CEED_2015,248578238476.759643554687500
55.000000000000000,0.000000000000000,,155.000000000000000,501,India Young COB East,CEED_2015,731255154130.842529296875000
600.000000000000000,0.000000000000000,,156.000000000000000,216,Mixteca_Oaxaca,CEED_2015,127555726110.623779296875000
100.000000000000000,0.000000000000000,,157.000000000000000,217,Guerrero Plate South Mexico,CEED_2015,574871660665.165405273437500
600.000000000000000,0.000000000000000,,158.000000000000000,215,Sierra Madre,CEED_2015,230593922039.369354248046875
250.000000000000000,0.000000000000000,,159.000000000000000,163,Caborca,CEED_2015,113195901946.293411254882812
190.000000000000000,0.000000000000000,,160.000000000000000,164,Cortes,CEED_2015,346911274872.185424804687500
19.000000000000000,0.000000000000000,,161.000000000000000,105,Baja California,CEED_2015,303378914192.404968261718750
100.000000000000000,0.000000000000000,,162.000000000000000,154,Belt Purcell,CEED_2015,468160335227.476501464843750
120.000000000000000,0.000000000000000,,167.000000000000000,160,Ruby Terra Artic Alaska,CEED_2015,257027882557.259185791015625
550.000000000000000,0.000000000000000,,168.000000000000000,162,Laurentia Parauthton Cordillera,CEED_2015,820611656278.066894531250000
550.000000000000000,0.000000000000000,,169.000000000000000,103,North Slope Alaska,CEED_2015,530168853112.311157226562500
1100.000000000000000,0.000000000000000,,170.000000000000000,101,North American craton,CEED_2015,16462785849223.724609375000000
550.000000000000000,0.000000000000000,,181.000000000000000,701,South Africa,CEED_2015,11170261815583.615234375000000
120.000000000000000,0.000000000000000,,182.000000000000000,421,Anyui,CEED_2015,401414297749.894958496093750
550.000000000000000,0.000000000000000,,184.000000000000000,420,Kolyma Omolon,CEED_2015,1051969816425.596557617187500
190.000000000000000,0.000000000000000,,185.000000000000000,415,AA-CH Plate,CEED_2015,289037272161.759582519531250
550.000000000000000,0.000000000000000,,186.000000000000000,405,Siberian Islands,CEED_2015,222998060800.158355712890625
300.000000000000000,0.000000000000000,,187.000000000000000,161,Eastern Klamath & North Sierra,CEED_2015,267955229234.850769042968750
300.000000000000000,0.000000000000000,,188.000000000000000,153,Roberts Mountains & Golconda,CEED_2015,591352680781.151000976562500
320.000000000000000,0.000000000000000,,204.000000000000000,109,Florida,CEED_2015,178806227307.848327636718750
150.000000000000000,0.000000000000000,,205.000000000000000,109,Florida Young,CEED_2015,477112853922.269653320312500
320.000000000000000,0.000000000000000,,206.000000000000000,109,Florida,CEED_2015,225754145141.009674072265625
600.000000000000000,0.000000000000000,,207.000000000000000,109,Florida Old,CEED_2015,679487436713.333496093750000
550.000000000000000,0.000000000000000,,208.000000000000000,709,Somalia,CEED_2015,3121704042578.964355468750000
1100.000000000000000,0.000000000000000,,209.000000000000000,702,Madagascar,CEED_2015,823248455912.392089843750000
550.000000000000000,0.000000000000000,,210.000000000000000,290,Colorado (N Patagonia),CEED_2015,2281672651264.665039062500000
20.000000000000000,0.000000000000000,,212.000000000000000,503,Oman,CEED_2015,136927443333.349395751953125
550.000000000000000,0.000000000000000,,213.000000000000000,503,Arabia,CEED_2015,4247426137782.495117187500000
600.000000000000000,0.000000000000000,,214.000000000000000,505,Alborz (Iran),CEED_2015,178692534903.982543945312500
600.000000000000000,0.000000000000000,,215.000000000000000,582,Sanand (Iran),CEED_2015,407947662267.637390136718750
600.000000000000000,0.000000000000000,,216.000000000000000,504,Taurides (Turkey),CEED_2015,555088484533.436035156250000
600.000000000000000,0.000000000000000,,217.000000000000000,581,Pontides (Turkey),CEED_2015,264132626557.223541259765625
1100.000000000000000,0.000000000000000,,218.000000000000000,601,North China,CEED_2015,1961032095600.142822265625000
440.000000000000000,0.000000000000000,,219.000000000000000,600,North China (Sulinheev),CEED_2015,326584236076.606384277343750
170.000000000000000,0.000000000000000,,220.000000000000000,394,Scythian (Caspian Sea),CEED_2015,423505295047.238525390625000
260.000000000000000,0.000000000000000,,221.000000000000000,452,Gurvansayan (Kaza),CEED_2015,119957934869.702255249023438
260.000000000000000,0.000000000000000,,222.000000000000000,441,GAM,CEED_2015,121413092337.238128662109375
250.000000000000000,0.000000000000000,,223.000000000000000,393,Caucasus-Mangyshlan,CEED_2015,400612574871.607727050781250
300.000000000000000,0.000000000000000,,224.000000000000000,435,West Siberian Basin and Peri-Siberia,CEED_2015,1507027306786.402099609375000
250.000000000000000,0.000000000000000,,225.000000000000000,392,Scythian North,CEED_2015,493964477235.400939941406250
290.000000000000000,0.000000000000000,,226.000000000000000,464,Junggar Balkhash (Kaza),CEED_2015,91474391006.189102172851562
420.000000000000000,0.000000000000000,,227.000000000000000,453,Hutag Uul-Songliao,CEED_2015,424135082254.563232421875000
510.000000000000000,0.000000000000000,,230.000000000000000,434,Kobdin (Siberia),CEED_2015,56033120006.604438781738281
20.000000000000000,0.000000000000000,,231.000000000000000,395,Alps_W Capathians_E Carpathians_Black Sea,CEED_2015,697517066170.971313476562500
510.000000000000000,0.000000000000000,,234.000000000000000,432,Tuva Mongolia,CEED_2015,365626111400.153015136718750
430.000000000000000,0.000000000000000,,236.000000000000000,455,Hinggan-Nuhetdavaa,CEED_2015,504672584432.940673828125000
510.000000000000000,0.000000000000000,,237.000000000000000,433,Rudny-Alta (Siberia),CEED_2015,104500129635.558639526367188
510.000000000000000,0.000000000000000,,238.000000000000000,431,East Sayan,CEED_2015,161174753247.340972900390625
550.000000000000000,0.000000000000000,,242.000000000000000,430,Central Mongolia,CEED_2015,1351082554906.844482421875000
420.000000000000000,0.000000000000000,,243.000000000000000,454,Khanka-Jiamusu Bureya,CEED_2015,460906756373.447875976562500
140.000000000000000,0.000000000000000,,244.000000000000000,437,Peri Asia Mesozoic,CEED_2015,205857397272.365875244140625
400.000000000000000,0.000000000000000,,245.000000000000000,436,Barguzin (Siberia),CEED_2015,375312567324.006652832031250
500.000000000000000,0.000000000000000,,246.000000000000000,481,Patom (Siberia),CEED_2015,114838656032.853134155273438
318.000000000000000,0.000000000000000,,247.000000000000000,468,West Siberian Basin (Kaza),CEED_2015,591990638048.575317382812500
330.000000000000000,0.000000000000000,,248.000000000000000,390,Urals_Peri-Baltic Island arcs,CEED_2015,592289654432.458618164062500
1100.000000000000000,0.000000000000000,,249.000000000000000,302,Baltica,CEED_2015,6965961594027.915039062500000
1100.000000000000000,0.000000000000000,,250.000000000000000,401,Siberia,CEED_2015,4052455744007.210937500000000
550.000000000000000,0.000000000000000,,251.000000000000000,373,Novaya-Semya,CEED_2015,152488779001.575256347656250
300.000000000000000,0.000000000000000,,252.000000000000000,401,Peri-Siberia East,CEED_2015,1555121222851.639160156250000
510.000000000000000,0.000000000000000,,254.000000000000000,442,Altay Sayan (Siberian Terranes),CEED_2015,395973167291.055236816406250
65.000000000000000,0.000000000000000,,313.000000000000000,443,Lesser Kuriles Arc,CEED_2015,116317526342.554000854492188
10.000000000000000,-999.000000000000000,,315.000000000000000,907,Iceland,CEED_2015,229793477604.400115966796875
260.000000000000000,0.000000000000000,,319.000000000000000,450,Junggar (Kaza),CEED_2015,210305623468.747070312500000
600.000000000000000,0.000000000000000,,320.000000000000000,647,Sibumasu South,CEED_2015,1068807451695.530395507812500
550.000000000000000,0.000000000000000,,321.000000000000000,607,Burma East,CEED_2015,358368071053.810913085937500
600.000000000000000,0.000000000000000,,322.000000000000000,603,Sibumasu North,CEED_2015,617389906756.789794921875000
50.000000000000000,0.000000000000000,,323.000000000000000,607,Burma Central,CEED_2015,67205612524.837127685546875
50.000000000000000,0.000000000000000,,324.000000000000000,584,Makran,CEED_2015,200213402179.348144531250000
2.000000000000000,0.000000000000000,,325.000000000000000,607,Burma West,CEED_2015,167997087497.248840332031250
550.000000000000000,0.000000000000000,,326.000000000000000,606,Lhasa (S Tibet),CEED_2015,480102534092.547485351562500
550.000000000000000,0.000000000000000,,327.000000000000000,564,Lesser Himalayan pass margin Greater Indian Basin,CEED_2015,103539552375.893066406250000
1100.000000000000000,0.000000000000000,,328.000000000000000,501,India,CEED_2015,3902683051468.671386718750000
600.000000000000000,0.000000000000000,,329.000000000000000,583,Lut,CEED_2015,270555633758.134857177734375
550.000000000000000,0.000000000000000,,330.000000000000000,563,Tethyan Himalayan microcontinent of Greater India,CEED_2015,492451676086.264831542968750
600.000000000000000,0.000000000000000,,331.000000000000000,506,Afghan,CEED_2015,342777481221.826049804687500
150.000000000000000,0.000000000000000,,332.000000000000000,592,South Pamirs-Karakorum,CEED_2015,83358468390.327362060546875
20.000000000000000,0.000000000000000,,333.000000000000000,506,Afghan_Lut,CEED_2015,528837736022.054504394531250
550.000000000000000,0.000000000000000,,334.000000000000000,616,Qiantang (N Tibet),CEED_2015,825388886659.337524414062500
240.000000000000000,0.000000000000000,,335.000000000000000,457,Kunlun,CEED_2015,615696367927.146606445312500
150.000000000000000,0.000000000000000,,336.000000000000000,591,Central Pamirs,CEED_2015,138818776734.540252685546875
150.000000000000000,0.000000000000000,,337.000000000000000,590,North Pamirs,CEED_2015,71455415072.595642089843750
250.000000000000000,0.000000000000000,,338.000000000000000,391,Karakum,CEED_2015,442612318611.061645507812500
600.000000000000000,0.000000000000000,,339.000000000000000,480,Tarim,CEED_2015,648016823704.058715820312500
275.000000000000000,0.000000000000000,,341.000000000000000,467,South Tien Shan (Kaza),CEED_2015,447098157568.526367187500000
400.000000000000000,0.000000000000000,,342.000000000000000,456,Qaidam-Qilian,CEED_2015,518957164200.610473632812500
400.000000000000000,0.000000000000000,,343.000000000000000,451,Ala Shan,CEED_2015,839808068240.945190429687500
550.000000000000000,0.000000000000000,,138.000000000000000,408,Wrangel Island,CEED_2015,77501543123.238967895507812
550.000000000000000,0.000000000000000,,183.000000000000000,407,Chukotsy Peninsula,CEED_2015,332557495327.402282714843750
100.000000000000000,0.000000000000000,,203.000000000000000,438,Kamchatka,CEED_2015,540723022402.676147460937500
500.000000000000000,0.000000000000000,,189.000000000000000,841,Transarctic Mountains & Terror Rifts,CEED_2015,778220750144.817260742187500
1100.000000000000000,0.000000000000000,,190.000000000000000,809,Ellsworth & Whitmore Mountains,CEED_2015,426578010815.347412109375000
500.000000000000000,0.000000000000000,,191.000000000000000,805,Filchner block,CEED_2015,445699513707.698303222656250
55.000000000000000,0.000000000000000,,192.000000000000000,804,Extended Marie Byrdland,CEED_2015,722691115917.515747070312500
1100.000000000000000,0.000000000000000,,193.000000000000000,804,Marie Byrdland,CEED_2015,520359151641.043518066406250
30.000000000000000,0.000000000000000,,194.000000000000000,842,Ross,CEED_2015,596943240509.451416015625000
500.000000000000000,0.000000000000000,,195.000000000000000,808,Thurston Island,CEED_2015,247724611882.220764160156250
55.000000000000000,0.000000000000000,,196.000000000000000,804,Marie Byrdland extended margin,CEED_2015,294236072404.335144042968750
100.000000000000000,0.000000000000000,,197.000000000000000,805,Extended Filchner margin,CEED_2015,709408061084.521362304687500
200.000000000000000,0.000000000000000,,198.000000000000000,803,West Antartic Peninsula WD,CEED_2015,271796555814.691497802734375
1100.000000000000000,0.000000000000000,,199.000000000000000,802,East Antarctica,CEED_2015,10827289310973.312500000000000
350.000000000000000,0.000000000000000,,200.000000000000000,803,West Antarctica Peninsula CD,CEED_2015,559359507456.628051757812500
200.000000000000000,0.000000000000000,,201.000000000000000,803,West Antarctic Peninsula ED,CEED_2015,730500539274.292358398437500
1100.000000000000000,0.000000000000000,,202.000000000000000,854,Dronning Maud Land,CEED_2015,1503693151792.827392578125000
135.000000000000000,0.000000000000000,,0.000000000000000,242,Puerto Rico,CEED_2015,8481881896.274158477783203
14.000000000000000,0.000000000000000,,0.000000000000000,253,Accreted Antilles Prism,CEED_2015,158629509736.281372070312500
150.000000000000000,0.000000000000000,,0.000000000000000,235,Northen Cuba,CEED_2015,47252957587.696273803710938
135.000000000000000,0.000000000000000,,0.000000000000000,233,Sourthern Cuba 1,CEED_2015,99886472100.818023681640625
135.000000000000000,0.000000000000000,,0.000000000000000,234,Southern Cuba II,CEED_2015,48661369128.257049560546875
135.000000000000000,0.000000000000000,,0.000000000000000,236,Souther Cuba III,CEED_2015,32578932754.103202819824219
135.000000000000000,0.000000000000000,,0.000000000000000,241,"Northern Hispaniola, arc",CEED_2015,11230902116.924901962280273
135.000000000000000,0.000000000000000,,0.000000000000000,240,"Hispaniola Cordillera, arc",CEED_2015,54924138416.655799865722656
40.000000000000000,0.000000000000000,,0.000000000000000,250,Grenada Basin,CEED_2015,55537581649.385986328125000
135.000000000000000,0.000000000000000,,0.000000000000000,249,Aves Ridge,CEED_2015,75434925173.331008911132812
40.000000000000000,0.000000000000000,,0.000000000000000,251,Leseer Antilles Arc,CEED_2015,38240067024.576591491699219
135.000000000000000,0.000000000000000,,0.000000000000000,238,North Nicaraguan Rise,CEED_2015,89976002618.921295166015625
135.000000000000000,0.000000000000000,,0.000000000000000,239,South Nicaraguan Rise,CEED_2015,265522489107.441375732421875
1.000000000000000,0.000000000000000,,0.000000000000000,237,Gonave Microplate,CEED_2015,145850601722.714965820312500
50.000000000000000,0.000000000000000,,0.000000000000000,232,Yucatan Basin,CEED_2015,66529882520.195274353027344
40.000000000000000,0.000000000000000,,0.000000000000000,252,Tobago Basin,CEED_2015,104491393018.264816284179688
135.000000000000000,0.000000000000000,,0.000000000000000,244,Central Panama,CEED_2015,100976030482.676727294921875
135.000000000000000,0.000000000000000,,0.000000000000000,243,Western Panama,CEED_2015,74912856284.892044067382812
135.000000000000000,0.000000000000000,,0.000000000000000,245,Eastern Panama,CEED_2015,152954853482.888092041015625
135.000000000000000,0.000000000000000,,0.000000000000000,247,Accreted Andes Terrane,CEED_2015,178349039758.516815185546875
200.000000000000000,0.000000000000000,,0.000000000000000,248,North of Oca Fault,CEED_2015,168222024069.473754882812500
135.000000000000000,0.000000000000000,,0.000000000000000,246,Maracaibo Block West,CEED_2015,92613640718.828277587890625
30.000000000000000,0.000000000000000,,0.000000000000000,280,San Jorge Plate,CEED_2015,119592515948.321975708007812
220.000000000000000,0.000000000000000,,0.000000000000000,108,Acadia (West Avalon),CEED_2015,567677171488.269897460937500
600.000000000000000,0.000000000000000,,0.000000000000000,108,Acadia (West Avalon),CEED_2015,356635031675.569335937500000
600.000000000000000,0.000000000000000,,0.000000000000000,170,Meguma,CEED_2015,144483360081.277893066406250
320.000000000000000,0.000000000000000,,0.000000000000000,170,Meguma,CEED_2015,247935423416.583374023437500
220.000000000000000,0.000000000000000,,0.000000000000000,318,"Hatton Bank East, Rockall Plateus",CEED_2015,99708673797.591461181640625
300.000000000000000,0.000000000000000,,0.000000000000000,318,"Hatton Bank East, Rockall Plateau",CEED_2015,87670058668.467727661132812
220.000000000000000,0.000000000000000,,0.000000000000000,318,"Hatton Bank East, Rockall Plateua",CEED_2015,264530891012.148559570312500
220.000000000000000,0.000000000000000,,0.000000000000000,316,Fareos,CEED_2015,150812663651.697082519531250
999.000000000000000,0.000000000000000,,0.000000000000000,303,Scotland,CEED_2015,577999360320.664916992187500
220.000000000000000,0.000000000000000,,0.000000000000000,102,Greenland,CEED_2015,628657500345.797607421875000
999.000000000000000,0.000000000000000,,0.000000000000000,102,Greenland,CEED_2015,2596013993666.815429687500000
220.000000000000000,0.000000000000000,,0.000000000000000,304,Iberia,CEED_2015,226363811150.930786132812500
650.000000000000000,0.000000000000000,,0.000000000000000,304,Iberia,CEED_2015,576761311239.706054687500000
220.000000000000000,0.000000000000000,,0.000000000000000,305,Amorica,CEED_2015,252633824027.650329589843750
650.000000000000000,0.000000000000000,,0.000000000000000,305,Armorica,CEED_2015,537448731902.861877441406250
220.000000000000000,0.000000000000000,,0.000000000000000,315,Avalonia (England),CEED_2015,13671567298.859560012817383
650.000000000000000,0.000000000000000,,0.000000000000000,315,Avalonia (England),CEED_2015,1005363732011.126098632812500
550.000000000000000,0.000000000000000,,0.000000000000000,309,West Svalbard,CEED_2015,50315303654.246482849121094
55.000000000000000,0.000000000000000,,0.000000000000000,309,West Svalbard COB,CEED_2015,84084764683.136657714843750
999.000000000000000,0.000000000000000,,0.000000000000000,311,East Svalbard,CEED_2015,48651285767.504020690917969
55.000000000000000,0.000000000000000,,0.000000000000000,311,East Svalbard COB,CEED_2015,73216676818.161666870117188
400.000000000000000,0.000000000000000,,0.000000000000000,311,NW Barents_Svalbard,CEED_2015,318003816699.694091796875000
300.000000000000000,0.000000000000000,,0.000000000000000,311,Bear Island,CEED_2015,2322822962.951756477355957
550.000000000000000,0.000000000000000,,0.000000000000000,417,Kara Block Main,CEED_2015,358030355547.851928710937500
420.000000000000000,0.000000000000000,,0.000000000000000,417,Kara Block West,CEED_2015,220565188687.852966308593750
55.000000000000000,0.000000000000000,,0.000000000000000,417,Kara Block COB,CEED_2015,95089936622.399902343750000
55.000000000000000,0.000000000000000,,0.000000000000000,350,Timanian (Baltica) COB,CEED_2015,59469690186.178749084472656
550.000000000000000,0.000000000000000,,0.000000000000000,350,Timanian (Baltica),CEED_2015,1500925809464.070800781250000
999.000000000000000,0.000000000000000,,0.000000000000000,130,Devon Island (semi-part of Greenland-North America),CEED_2015,39752277841.143760681152344
999.000000000000000,0.000000000000000,,0.000000000000000,121,SW Ellesmere (semi-part of Greenland Part),CEED_2015,59744793652.255088806152344
990.000000000000000,0.000000000000000,,0.000000000000000,120,Sverdrup Basin & Axel Heiberg Island,CEED_2015,279205260629.648010253906250
999.000000000000000,0.000000000000000,,0.000000000000000,122,South Central Ellesmere (Eurekan),CEED_2015,77866971599.038314819335938
999.000000000000000,0.000000000000000,,0.000000000000000,123,Central Ellesmere (Eurekan),CEED_2015,66016792362.438804626464844
150.000000000000000,0.000000000000000,,0.000000000000000,120,Sverdrup Basin & Axel Heiberg Island,CEED_2015,113255497475.052032470703125
999.000000000000000,0.000000000000000,,0.000000000000000,124,North Ellesmere (Eurekan),CEED_2015,38731147953.587532043457031
600.000000000000000,0.000000000000000,,0.000000000000000,134,Peary Land (Caledonian),CEED_2015,40842828100.699676513671875
135.000000000000000,0.000000000000000,,0.000000000000000,134,Peary Land Shelf,CEED_2015,36688839969.829780578613281
150.000000000000000,0.000000000000000,,0.000000000000000,101,NAM-CANADA BASIN OUTER COB,CEED_2015,114831918696.387222290039062
135.000000000000000,0.000000000000000,,0.000000000000000,103,North Slope Outer COB CG 2014,CEED_2015,183324734690.880828857421875
190.000000000000000,0.000000000000000,,0.000000000000000,415,Siberian Islands,CEED_2015,718414241608.727661132812500
190.000000000000000,0.000000000000000,,0.000000000000000,405,Siberial Island Shelh cg14,CEED_2015,161417092156.523193359375000
